NOME;CATEGORIA;PRECO_NORMAL;PRECO_PROMO;URL_IMG;DESCRICAO
VINHO TT PACHECA CAIS DA RIBEIRA;tinto;59.9;59.9;https://fibo.promokit.com.br/images/empresa/4f4ea530-29bc-11f0-8f8f-db2337cce87e.png;Entre os vales do rio Douro, junto à margem esquerda, na freguesia De Cambres, concelho de Lamego, em pleno coração da primeira demarcação pombalina da Região, encontra-se a Quinta da Pacheca, uma das mais prestigiadas e reconhecidas propriedades do Douro Região Demarcada. A história da vinha nesta propriedade remonta ao século XVI, altura em que era uma colecção de vinhas pertencentes aos Mosteiros de Salzedas e de S. João de Tarouca, conforme referido num documento de 1551. A propriedade é mencionada pela primeira vez em um documento datado de abril de 1738 onde é referido como “Pacheca”, uma forma feminina do sobrenome Pacheco por ser propriedade de uma senhora, Da. Mariana Pacheco Pereira, uma mulher imponente que cuidava sozinha do imóvel. Um dos marcos pombalinos remanescentes que foi utilizado pela primeira vez em 1758 para delinear esta primeira Região Demarcada de Vinho no mundo pelo Marquês de Pombal, ainda se conserva no interior da Quinta da Pacheca, mesmo na entrada principal dos tradicionais tanques de pedra. Essas marcas de pedra granítica foram declaradas propriedade de interesse nacional na década de 1940. Foi em 1903 que D. José Freire de Serpa Pimentel comprou a propriedade e deu início às obras de modernização da vinha e das estruturas entre as quais se encontram oito tanques de pedra de granito onde ainda se vinificam os vinhos tintos da Pacheca, resultando em limitadas produções anuais de especial. categorias Vinhos DOC Douro e Vinhos do Porto.
VINHO BCO PACHECA CAIS DA RIBEIRA;tinto;59.9;59.9;https://fibo.promokit.com.br/images/empresa/9e432be0-29bf-11f0-abc4-edb9e7f29c3a.png;Entre os vales do rio Douro, junto à margem esquerda, na freguesia De Cambres, concelho de Lamego, em pleno coração da primeira demarcação pombalina da Região, encontra-se a Quinta da Pacheca, uma das mais prestigiadas e reconhecidas propriedades do Douro Região Demarcada. A história da vinha nesta propriedade remonta ao século XVI, altura em que era uma colecção de vinhas pertencentes aos Mosteiros de Salzedas e de S. João de Tarouca, conforme referido num documento de 1551. A propriedade é mencionada pela primeira vez em um documento datado de abril de 1738 onde é referido como “Pacheca”, uma forma feminina do sobrenome Pacheco por ser propriedade de uma senhora, Da. Mariana Pacheco Pereira, uma mulher imponente que cuidava sozinha do imóvel. Um dos marcos pombalinos remanescentes que foi utilizado pela primeira vez em 1758 para delinear esta primeira Região Demarcada de Vinho no mundo pelo Marquês de Pombal, ainda se conserva no interior da Quinta da Pacheca, mesmo na entrada principal dos tradicionais tanques de pedra. Essas marcas de pedra granítica foram declaradas propriedade de interesse nacional na década de 1940. Foi em 1903 que D. José Freire de Serpa Pimentel comprou a propriedade e deu início às obras de modernização da vinha e das estruturas entre as quais se encontram oito tanques de pedra de granito onde ainda se vinificam os vinhos tintos da Pacheca, resultando em limitadas produções anuais de especial. categorias Vinhos DOC Douro e Vinhos do Porto.
CAIS DA RIBEIRA TAWNY;tinto;199.9;199.9;https://fibo.promokit.com.br/images/empresa/0bd7d840-29c0-11f0-9cb0-83364cf8f0e9.png;Com tradição que ultrapassa séculos, o Porto é uma das grandes escolas de vinho. De inspiração para navegadores e para a primeira Denominação de Origem do mundo, este vinho emblemático e de cultura singular apaixona os mais exigentes enófilos. Este exemplar foi elaborado pela Quinta da Pacheca, uma das mais prestigiadas e reconhecidas propriedades da região, com história que remete a 1551. Além do legado singular, os vinhos contam com a competência da renomada enóloga e professora Maria Serpa Pimentel. Um Porto Tawny de entrada da Quinta da Pacheca, resultado de um lote de vários Vinhos do Porto envelhecidos em média por 4 a 6 anos em barricas de madeira, no armazém da propriedade. De coloração âmbar e aromas característicos deste processo de oxidação, revela ao olfato elegantes aromas de frutas secas, caramelo e sutis nuances mentoladas. Em boca é rico e complexo, com excelente harmonia entre acidez, dulçor e corpo. Uma deliciosa experiência para o paladar, com final longo e persistente. Harmoniza muito bem com sobremesas à base de frutas secas e oleaginosas, como avelãs e castanhas levemente tostadas.
LE PETIT COCHONNET I.G.P. PAYS DOC CHARDONNAY 2021;branco;39.9;39.9;https://fibo.promokit.com.br/images/empresa/bcb62eb0-ff40-11ee-9f83-6f8c85038a89.png;Le Petit Cochonnet é uma linha de vinhos feita pela vinícola Vignobles & Compagnie criada para expressar toda a modernidade e o estilo jovem que a região francesa do Languedoc-Roussillon, sul da França, vem desenvolvendo com sucesso. Este exemplar elaborado pela uva Chardonnay, rainha das uvas brancas, apresenta um estilo descomplicado e que agrada com facilidade. Tem amadurecimento em tanques de aço inox para ressaltar as características naturais da uva e o seu frescor, apresenta equilíbrio e elegância, perfeito para momentos leves e descontraídos e para quem está iniciando no mundo dos vinhos.
VINHO ROSE PISCINE;rose;59.9;59.9;https://fibo.promokit.com.br/images/empresa/1d365a50-dc80-11ee-a590-77f3fe7eb9e4.png;Corpo: Leve ou Amadurecimento: Estagia em tanques de aço inox durante um período de seis meses. Teor Alcoólico (%): 11 Tipo do Vinho: Rosé Região: Sudoeste Volume: 750 ml Teor de Açúcar: Suave Temperatura de Serviço (°C): 8 – 10 Uva: 100% Négrette imagens ilustrativas, consultar safra e estoque
VINHO TINTO LE PETIT COCHONNET CABERNET SAUVIGNON;tinto;39.9;39.9;https://fibo.promokit.com.br/images/empresa/cc8513c0-ff3f-11ee-b15c-634ab1545e2d.png;O rótulo descontraído e moderno retrara o perfil deste tinto elaborado no sul da França. Amadurecido apenas em tanques de aço inox, para preservar as características naturais da uva, esse tinto é fácil de beber e de harmonizar.
Vinho Terani cachors reserva Chardonnay;branco;39.9;39.9;https://fibo.promokit.com.br/images/empresa/aac9f390-1137-11ef-b5b0-ad101d538471.png;O Tarani é a primeira marca conhecida desde o ínicio da era critão. Foi encontrados anfôras em um sítio arqueológico em Montans (perto de Gaillac). Tarani cria a ligação entre a legitimidade histórica e o gosto moderno. País: França Região: Sud-Ouest (Cahors) Produtor: Vinovalie Tipo: Branco Uva: 100% Chardonnay Teor Alcoólico: 13,5% Safra: 2020 Volume: 750ML Temperatura: 8ºC Potencial de Guarda: 7 anos Amadurecimento: 6 meses em barris de carvalho.
VINHO TINTO CHEVAL DES ANDES;tinto;499.9;499.9;https://fibo.promokit.com.br/images/empresa/ec746af0-46a7-11ef-8358-c167f3c12024.png;Este rótulo é considerado um verdadeiro Grand Cru argentino, e nasceu de uma joint venture entre o francês Château Cheval Blanc e a vinícola argentina Terrazas de los Andes. A uva Malbec predomina unindo sua elegância argentina à potência da Cabernet Sauvignon e da Petit Verdot, para compor este cativante assemblage de estilo bordalês. Um vinho nobre, para apreciadores exigentes. Entre outras boas avaliações, foi pontuado por Tim Atkin com 96.
VINHO TINTO SOLAIA RESERVA 1990;tinto;6750;6750;https://fibo.promokit.com.br/images/empresa/9806b080-46a8-11ef-83cd-9ddcb18aa255.png;Solaia é um vinho mítico, um dos mais famosos de toda a sorte de vinhos produzidos pela centenária família Antinori. Sua primeira safra foi 1978, um blend de Cabernet Sauvignon e Cabernet Franc. Desde os anos 80 foi incorporado ao corte 20% de Sangiovese. Um vinho potente e elegante, repleto de história para contar. Vermelho-rubi profundo com reflexos púrpura. O nariz é intenso e marcante, com notas que vão desde frutas vermelhas maduras a especiarias, com toques de baunilha e tostado, que compõem um buquê de grande persistência e elegância. Solaia é um vinho mítico, um dos mais famosos de toda a sorte de vinhos produzidos pela centenária família Antinori. Sua primeira safra foi 1978, um blend de Cabernet Sauvignon e Cabernet Franc. Desde os anos 80 foi incorporado ao corte 20% de Sangiovese. Um vinho potente e elegante, repleto de história para contar. Vermelho-rubi profundo com reflexos púrpura. O nariz é intenso e marcante, com notas que vão desde frutas vermelhas maduras a especiarias, com toques de baunilha e tostado, que compõem um buquê de grande persistência e elegância.
VINHO BRANCO CHABLIS LOUIS LATOUR;branco;299.9;299.9;https://fibo.promokit.com.br/images/empresa/aa6f3de0-389e-11ef-a003-5f52b35ebe01.png;Chablis é uma “ilha” de vinhedos isolada na porção mais ao norte da Borgonha, entre Dijon e Paris. O Chablis da Maison Louis Latour é um grande exemplo do que a nobre uva Chardonnay é capaz de produzir nas famosas colinas de solo calcário (Portlandian e Kimmeridgian) da região.
VINHO TT MARQUIS DE CHASSE BORDEAUS;tinto;39.9;39.9;https://fibo.promokit.com.br/images/empresa/2dfc8370-cd3c-11ef-99d4-57f7591b9efc.png;Maison Ginestet é uma empresa especializada em vinhos finos de Bordeaux, na França, com uma rica história que remonta a 1897, sempre fazendo parte do prestigioso mundo dos Grands Crus de Bordeaux. Marquis de Chasse é um vinho que conta uma história! No século XVIII, a caça com cães era um modo de vida reservado à nobreza, e algo que Marquis de Chasse era apaixonado. Costumava convidar seus amigos para sua casa em Bordeaux para realizar a caça, e, no final do dia, a carne da caça era servida em um generoso banquete regado com vinhos finos de Bordeaux. Este exemplar conta essa história e te convida a abrir essa garrafa em um momento prazeroso de harmonização com amigos e família! A região A.O.P. Bordeaux ostenta uma diversidade de terroirs que dão ao vinho Marquis de Chasse sua riqueza e caráter único, fazendo dele um clássico vinho de Bordeaux, expressando seu terroir em um exemplar elegante e equilibrado. A safra 2020 ganhou três medalhas de ouro nas seguintes competições em 2022: Concours des Grands Vin de France Macon, Concours International de Lyon e Challenge International du Vin.
VINHO FRISANTE CRAZY BULLES ROSE;rose;39.9;39.9;https://fibo.promokit.com.br/images/empresa/1bd915c0-cf5b-11ef-8bdd-dbe9b1a953d0.png;Cor rosa pálido com reflexos salmão. o nariz é fresco e aromático, com notas de frutas cítricas e tropicais. Delicioso e indulgentemente frutado no paladar com sugestões de especiarias e mineralidade. Notas cítricas picantes e acidez suculenta convergem para um final suave.
VINHO FRISANTE BCO CRAZY TROPEZ VIN DE FRANCE;branco;39.9;39.9;https://fibo.promokit.com.br/images/empresa/74d917a0-cf5c-11ef-9f2f-b37cf283b3bf.png;é expressivo e aromático no nariz com notas de frutos exóticos e ligeiros toques florais Paladar: Maravilhosamente frutado no paladar, Crazy Tropez Branco encanta com um final fresco e duradouro. Harmonização: Peixe gordo, marisco, peixe magro, cogumelos e queijo de cabra Conteúdo: 750ml
VINHO TT ALBERT BICHOT MERCUREY;tinto;199.9;199.9;https://fibo.promokit.com.br/images/empresa/58adeeb0-fe74-11ef-b245-812de7fd1f04.png;"O nome de Mercurey refere-se a um antigo templo construído pelos romanos para homenagear o deus Mercúrio. Com sua área de superfície de 1.600 acres, 85 denominações de ""vila"" e 32 Premier Crus, Mercurey é a maior denominação da Côte Chalonnaise. As vinhas crescem em altitudes entre 230 e 320 metros em encostas protegidas dos ventos carregados de umidade. Degustação O nariz lembra frutas vermelhas e pretas (cereja, framboesa...) junto com notas mais selvagens. Na boca, este vinho delicioso possui uma estrutura fina. O final é longo e harmonioso. Harmonização de comida / vinho Prove este vinho com carnes vermelhas grelhadas, assadas ou estufadas, ou com queijos médios."
VINHO TT CHATEAU LAFITE ROTHSCHILD 1865;tinto;10350;10350;https://fibo.promokit.com.br/images/empresa/fe365c30-03fd-11f0-ad55-37e82d8535de.png;Um dos vinhos mais famosos do mundo, Lafite é um dos mais longevos e elegantes vinhos de Bordeaux. Notas de tabaco e chocolate amargo se mesclam a frutas vermelhas e cassis, além de toques de pimenta-preta e notas de grafite. Harmonize com Carnes vermelhas grelhadas e assadas, churrasco, cordeiro, pratos com cogumelos, massas com ragu de carne, embutidos e queijos duros
VINHO TT BONNES MARES GRAND CRU D G ROUMIER 1997;tinto;10925;10925;https://fibo.promokit.com.br/images/empresa/0fb9ab30-0401-11f0-90df-e3bb7596f3c6.png;Nossos especialistas em vinhos acham que este vinho Burgundy Côte de Nuits tinto harmonizaria maravilhosamente com estes pratos. Bon appétit!
VINHO TINTO SOLAIA RESERVA 1988;tinto;6999.9;6999.9;https://fibo.promokit.com.br/images/empresa/9806b080-46a8-11ef-83cd-9ddcb18aa255.png;Solaia é um vinho mítico, um dos mais famosos de toda a sorte de vinhos produzidos pela centenária família Antinori. Sua primeira safra foi 1978, um blend de Cabernet Sauvignon e Cabernet Franc. Desde os anos 80 foi incorporado ao corte 20% de Sangiovese. Um vinho potente e elegante, repleto de história para contar. Vermelho-rubi profundo com reflexos púrpura. O nariz é intenso e marcante, com notas que vão desde frutas vermelhas maduras a especiarias, com toques de baunilha e tostado, que compõem um buquê de grande persistência e elegância. Solaia é um vinho mítico, um dos mais famosos de toda a sorte de vinhos produzidos pela centenária família Antinori. Sua primeira safra foi 1978, um blend de Cabernet Sauvignon e Cabernet Franc. Desde os anos 80 foi incorporado ao corte 20% de Sangiovese. Um vinho potente e elegante, repleto de história para contar. Vermelho-rubi profundo com reflexos púrpura. O nariz é intenso e marcante, com notas que vão desde frutas vermelhas maduras a especiarias, com toques de baunilha e tostado, que compõem um buquê de grande persistência e elegância.
VINHO TT ORNELLAIA 1997;tinto;4485;4485;https://fibo.promokit.com.br/images/empresa/3c38efb0-0404-11f0-88ea-bbb13f8515ff.png;Ornellaia é uma mistura de natureza e reflexão. Solos antigos complexos conversam por meio da sabedoria humana com um microclima delicado que ecoa e se reflete no Mar Mediterrâneo. O envelhecimento prolongado acompanha o vinho fino da propriedade para atingir sua expressão máxima, revelando finesse e generosidade ao longo do tempo.
VINHO TT ECHEZEAUX GRAND CRU D MUGNERET GIBOURG 2004;tinto;6959.9;6959.9;https://fibo.promokit.com.br/images/empresa/1f714570-0405-11f0-84df-3b9e1c37419b.png;Nossos especialistas em vinhos acham que este vinho Burgundy Côte de Nuits tinto harmonizaria maravilhosamente com estes pratos. Bon appétit
VINHO TT BONNES MARES GRAND CRU ROBERT GORFIIER 2001;tinto;5750;5750;https://fibo.promokit.com.br/images/empresa/d10c3b40-0406-11f0-94f6-030fbec674b3.png;O vinho tem textura fina, sabor encorpado, sedoso e redondo, repleto de notas frutadas, notas de rosa mosqueta, especiarias, cerejas, ameixa amarela, maravilhosa expectativa de retrogosto com nuances de café e carvalho.
VINHO TT CHAMBOLLE MUSIGNY 1� ER JACQUES FR�D�RIC MUGNIER 1996;tinto;23500;23500;https://fibo.promokit.com.br/images/empresa/032bb190-0408-11f0-90df-e3bb7596f3c6.png;Nossos especialistas em vinhos acham que este vinho Burgundy Côte de Nuits tinto harmonizaria maravilhosamente com estes pratos. Bon appétit!
VINHO CLOS DE LA ROCHE GRAND CRU HUBERT LIGNIER 2001;tinto;8400;8400;https://fibo.promokit.com.br/images/empresa/7ffd46c0-0408-11f0-84df-3b9e1c37419b.png;Os vinhos são sempre bem coloridos, aromáticos, densos e complexos devido a vários compostos minerais. Os vinhos são poderosos devido à sua intensidade no paladar, mas seus taninos são concentrados, finos e sedosos.
VINHO TT MONTRACHET GRAND CRU DOMAINE RAMONET 1988;tinto;36800;36800;https://fibo.promokit.com.br/images/empresa/1939cac0-0409-11f0-8da3-7711d52769d2.png;Este ainda é muito fechado e jovem. Energia e poder maravilhosos. Nariz muito, muito concentrado. Corpo cheio. Muito, muito rico e quase sólido no paladar no momento. Profundidade e dimensão reais aqui. Potencialmente excelente.
